X,Y,Z,Label
-48,21,907,0
-51,-6,947,0
-47,-9,984,0
-41,4,995,0
-32,17,966,0
-32,32,956,0
-31,56,919,0
-44,78,864,0
-62,75,867,0
-91,92,865,0
-111,108,866,0
-125,127,855,0
-122,147,841,0
-105,160,868,0
-113,192,861,0
-100,250,880,0
-85,306,887,0
-82,324,862,0
-82,331,843,0
-83,330,877,0
-55,325,903,0
-59,301,938,0
-42,292,975,0
-43,238,1036,0
-44,216,1033,0
-61,236,1040,0
-49,246,1015,0
-40,255,1014,0
-63,262,990,0
-67,253,979,0
-77,222,985,0
-93,208,969,0
-82,205,998,0
-77,186,1036,0
-73,169,1020,0
-67,159,1028,0
-62,147,1045,0
-65,150,1030,0
-61,171,1031,0
-52,189,1016,0
-35,163,1023,0
-44,134,1042,0
-37,79,1059,0
-47,51,1063,0
-39,33,1054,0
-45,39,1037,0
-41,53,1023,0
-32,64,1020,0
18,-32,903,0
29,-41,876,0
23,-52,904,0
29,-82,932,0
37,-96,925,0
32,-124,901,0
17,-152,921,0
22,-170,926,0
16,-134,942,0
27,-98,935,0
26,-61,914,0
29,-30,898,0
40,-15,876,0
53,-5,853,0
59,13,849,0
62,45,831,0
66,89,794,0
85,95,802,0
93,109,823,0
116,125,814,0
113,132,828,0
126,162,835,0
129,185,845,0
125,183,841,0
137,195,866,0
135,197,835,0
144,220,805,0
139,239,789,0
153,286,826,0
167,308,838,0
169,333,848,0
171,307,844,0
167,306,865,0
164,310,860,0
182,303,869,0
196,280,913,0
219,260,916,0
210,268,891,0
207,257,888,0
200,297,895,0
193,349,894,0
193,387,877,0
189,419,869,0
186,440,863,0
212,431,878,0
242,402,881,0
252,356,878,0
234,349,891,0
244,368,915,0
247,392,923,0
254,438,935,0
278,467,918,0
292,474,943,0
298,443,951,0
321,400,968,0
327,343,983,0
334,328,988,0
326,332,992,0
330,307,1022,0
353,292,1042,0
334,318,1044,0
366,349,1038,0
379,379,1003,0
408,378,1026,0
413,328,1077,0
411,281,1079,0
399,255,1054,0
391,253,1041,0
381,275,1020,0
364,298,972,0
373,313,960,0
397,337,963,0
438,342,979,0
440,316,990,0
465,301,981,0
454,264,1006,0
481,258,1034,0
498,218,1100,0
513,185,1118,0
506,140,1129,0
501,141,1124,0
503,157,1089,0
503,170,1107,0
521,181,1135,0
531,157,1123,0
521,142,1110,0
508,153,1080,0
510,151,1064,0
500,144,1079,0
508,163,1047,0
507,174,1015,0
502,161,1039,0
491,133,1011,0
484,115,977,0
467,112,974,0
472,125,962,0
488,97,1004,0
507,88,1067,0
516,76,1085,0
514,77,1084,0
522,67,1101,0
514,86,1078,0
529,117,1026,0
536,116,995,0
548,130,959,0
553,140,940,0
518,135,951,0
497,122,992,0
488,112,1018,0
520,134,1023,0
509,148,1025,0
499,125,1000,0
490,121,978,0
488,111,942,0
472,91,936,0
461,81,966,0
450,62,970,0
435,69,988,0
428,52,1021,0
417,49,1007,0
390,45,1029,0
380,46,1033,0
366,14,1015,0
215,24,993,0
295,-55,990,0
285,-57,971,0
301,-72,1025,0
311,-86,1010,0
311,-110,1041,0
342,-115,1033,0
361,-118,1027,0
385,-105,1043,0
409,-70,1074,0
429,-49,1079,0
426,-48,1109,0
393,-47,1106,0
371,-75,1087,0
320,-106,1070,0
298,-138,1059,0
275,-157,1007,0
260,-148,1006,0
244,-131,1032,0
236,-162,1077,0
244,-187,1073,0
252,-159,1094,0
261,-129,1078,0
259,-113,1060,0
256,-128,1053,0
233,-161,1052,0
182,-180,994,0
161,-128,953,0
127,-88,939,0
135,-86,936,0
101,-97,896,0
102,-105,883,0
92,-126,903,0
73,-102,913,0
87,-108,926,0
108,-117,947,0
95,-130,949,0
87,-121,939,0
91,-117,865,0
83,-97,867,0
68,-90,892,0
67,-81,883,0
49,-79,877,0
61,-118,892,0
64,-155,931,0
56,-151,924,0
65,-131,925,0
70,-102,923,0
81,-71,877,0
71,-54,855,0
50,-57,888,0
45,-56,907,0
29,-53,896,0
21,-108,915,0
22,-168,948,0
19,-186,966,0
3,-171,964,0
2,-123,951,0
-4,-41,890,0
24,36,878,0
23,87,834,0
17,100,798,0
20,69,837,0
4,-56,978,0
-9,-138,1030,0
20,-138,1084,0
69,-30,1033,0
106,79,956,0
119,173,889,0
122,175,854,0
96,158,857,0
81,155,868,0
68,141,861,0
45,101,895,0
33,89,933,0
11,121,920,0
6,196,927,0
16,278,911,0
12,330,851,0
-10,351,861,0
-31,348,855,0
-50,318,890,0
-62,326,927,0
-53,317,948,0
-42,340,974,0
-24,351,968,0
-20,355,932,0
-17,373,909,0
-17,409,927,0
-8,407,927,0
-12,390,924,0
1,343,946,0
-9,287,960,0
-6,276,944,0
5,271,937,0
6,293,933,0
7,316,947,0
40,327,960,0
39,294,983,0
35,250,1022,0
24,217,1039,0
27,200,1039,0
30,194,1017,0
20,209,981,0
26,198,961,0
24,213,994,0
33,175,1009,0
20,163,998,0
29,133,1018,0
17,121,1032,0
22,121,1024,0
16,141,1034,0
30,152,1003,0
26,150,948,0
5,108,960,0
21,122,985,0
23,106,968,0
23,99,964,0
29,62,997,0
32,54,1020,0
38,27,1039,0
31,5,1020,0
41,18,976,0
44,32,1003,0
57,32,1009,0
72,32,1005,0
74,-115,971,0
82,-115,917,0
95,-112,898,0
83,-86,852,0
99,-52,841,0
122,-5,862,0
131,28,862,0
131,41,831,0
125,55,795,0
140,74,815,0
145,82,896,0
176,126,918,0
205,124,870,0
170,131,833,0
187,130,789,0
183,166,782,0
202,208,787,0
222,247,799,0
234,291,812,0
244,322,843,0
267,323,871,0
281,292,898,0
272,269,951,0
279,241,925,0
262,239,892,0
266,261,840,0
287,299,819,0
287,339,825,0
292,373,846,0
303,359,879,0
287,333,903,0
274,312,882,0
251,331,859,0
248,350,879,0
245,378,881,0
256,379,856,0
257,399,839,0
281,412,866,0
303,400,897,0
292,387,891,0
282,373,876,0
265,390,908,0
250,389,902,0
246,393,918,0
265,406,881,0
279,419,862,0
300,438,838,0
313,441,815,0
325,439,772,0
341,453,767,0
372,458,790,0
371,469,799,0
380,456,794,0
395,436,840,0
444,417,857,0
474,381,894,0
492,335,958,0
507,315,971,0
508,292,976,0
515,253,1010,0
513,260,990,0
561,273,953,0
607,293,1024,0
626,309,1049,0
638,292,1015,0
630,254,982,0
619,226,953,0
639,177,922,0
624,189,962,0
648,183,1016,0
658,159,1160,0
668,133,1175,0
649,124,1178,0
632,136,1159,0
616,148,1078,0
609,161,989,0
622,170,961,0
629,177,983,0
622,141,1033,0
609,86,1074,0
599,58,1068,0
597,42,1074,0
609,63,1060,0
596,78,995,0
601,83,1004,0
611,59,1035,0
592,47,1086,0
586,19,1093,0
582,-7,1118,0
573,-32,1125,0
579,-20,1109,0
582,-9,1104,0
584,-10,1090,0
581,26,1101,0
587,49,1091,0
588,69,1060,0
588,72,1040,0
579,83,1033,0
592,62,1018,0
578,42,1021,0
582,20,1001,0
563,31,995,0
565,27,978,0
551,41,980,0
550,74,969,0
562,95,982,0
551,109,988,0
547,106,960,0
529,99,974,0
519,75,991,0
510,59,983,0
488,53,996,0
487,47,1025,0
472,59,1037,0
476,55,1061,0
460,46,1091,0
461,33,1072,0
451,28,1059,0
446,20,1058,0
428,30,1056,0
418,57,1014,0
411,31,1006,0
381,12,985,0
363,-12,983,0
353,-9,991,0
342,4,989,0
336,-8,1019,0
315,-18,1014,0
315,-30,985,0
316,-27,954,0
311,16,929,0
309,-2,953,0
320,-83,1010,0
298,-214,1124,0
262,-277,1162,0
262,-245,1130,0
270,-136,1027,0
291,-70,966,0
280,-53,916,0
257,-98,878,0
229,-161,926,0
207,-205,933,0
202,-219,950,0
199,-202,953,0
205,-204,909,0
189,-184,863,0
161,-151,860,0
174,-124,856,0
147,-140,860,0
141,-133,842,0
115,-175,894,0
105,-210,883,0
93,-230,869,0
94,-218,912,0
106,-180,887,0
93,-147,856,0
82,-119,865,0
70,-116,850,0
48,-133,852,0
27,-151,895,0
19,-156,893,0
14,-154,917,0
17,-128,927,0
14,-104,913,0
14,-71,897,0
6,-48,918,0
-4,-15,889,0
2,-35,905,0
-6,-100,955,0
-24,-145,962,0
-29,-153,959,0
-20,-114,916,0
2,-47,885,0
13,9,865,0
9,22,818,0
3,20,800,0
-7,20,787,0
-37,-30,802,0
-66,-49,823,0
-60,-38,857,0
-51,-1,884,0
-40,66,882,0
-28,123,865,0
-23,163,850,0
-34,156,856,0
-52,141,847,0
-52,124,874,0
-64,117,934,0
-70,134,922,0
-72,170,961,0
-47,245,926,0
-52,316,900,0
-47,363,873,0
-48,393,890,0
-39,419,908,0
-31,410,923,0
-27,380,931,0
-23,373,980,0
-16,371,967,0
5,398,973,0
10,405,975,0
23,404,991,0
34,401,1029,0
34,388,1046,0
39,318,1068,0
47,265,1073,0
41,259,1072,0
36,254,1051,0
38,268,1033,0
36,243,1039,0
18,204,1016,0
-3,157,991,0
4,126,1025,0
13,133,1053,0
10,102,1051,0
-5,89,1061,0
-6,67,1053,0
-14,51,1003,0
-25,65,979,0
-22,54,967,0
-14,29,955,0
-22,9,959,0
-27,-5,959,0
-47,-35,977,0
-35,-71,995,0
-37,-85,999,0
-52,-71,988,0
-35,-54,990,0
-28,-49,993,0
-30,-52,990,0
-22,-77,987,0
-16,-116,981,0
-18,-115,972,0
-11,-123,988,0
-6,-139,991,0
-10,-146,1028,0
-2,-138,983,0
-7,-120,939,0
-4,-104,956,0
7,-76,907,0
-18,-69,914,0
17,5,906,0
16,20,913,0
11,36,911,0
10,47,884,0
44,77,853,0
48,117,815,0
82,158,792,0
106,179,767,0
120,173,741,0
133,177,719,0
140,196,716,0
141,235,739,0
153,262,764,0
180,289,773,0
206,286,777,0
207,259,821,0
212,228,855,0
231,200,833,0
226,201,808,0
219,210,833,0
213,237,866,0
215,265,888,0
210,279,878,0
225,298,907,0
224,303,903,0
231,303,891,0
240,306,892,0
247,295,880,0
257,286,859,0
270,322,867,0
294,362,881,0
312,403,880,0
324,415,865,0
345,428,854,0
351,438,870,0
364,443,870,0
404,437,907,0
394,442,931,0
397,426,906,0
387,405,923,0
394,410,911,0
394,431,903,0
388,468,870,0
389,463,801,0
408,496,756,0
399,497,740,0
428,458,740,0
430,423,814,0
458,341,903,0
482,267,994,0
494,199,1095,0
529,167,1151,0
566,107,1140,0
556,107,1098,0
540,116,1074,0
575,77,1053,0
543,74,1098,0
567,86,1173,0
587,71,1187,0
590,23,1276,0
593,-25,1337,0
596,-15,1294,0
598,18,1279,0
606,11,1278,0
590,20,1215,0
568,63,1207,0
579,96,1140,0
564,97,1069,0
553,126,1064,0
557,125,1119,0
578,115,1120,0
581,114,1134,0
584,102,1078,0
570,112,1053,0
551,94,1061,0
571,126,1033,0
571,122,1034,0
596,115,1040,0
576,71,1036,0
563,40,1077,0
568,48,1121,0
596,72,1098,0
580,78,1112,0
589,88,1051,0
596,60,998,0
583,62,1033,0
584,51,1042,0
575,47,1041,0
570,20,1100,0
576,32,1087,0
588,27,1085,0
585,31,1099,0
579,33,1113,0
581,12,1051,0
556,-33,1042,0
540,-49,1047,0
533,-40,1028,0
522,-44,1039,0
524,-60,1036,0
510,-65,1042,0
512,-83,1057,0
493,-74,1053,0
478,-76,1051,0
477,-116,1058,0
451,-147,1037,0
431,-158,976,0
422,-140,971,0
405,-131,985,0
383,-118,1019,0
391,-122,1019,0
353,-127,1010,0
339,-154,1010,0
318,-166,1029,0
319,-160,1018,0
306,-124,1038,0
310,-104,1015,0
300,-89,977,0
289,-67,979,0
278,-39,995,0
284,-27,971,0
277,-7,962,0
260,-58,1031,0
250,-84,1058,0
248,-111,1059,0
232,-73,1071,0
250,6,1034,0
255,54,979,0
241,71,919,0
212,43,872,0
166,20,862,0
160,-57,905,0
113,-182,1027,0
91,-226,1057,0
112,-194,1015,0
138,-85,939,0
133,-3,876,0
130,17,864,0
120,-1,885,0
102,-35,876,0
77,-56,878,0
66,-93,928,0
70,-111,952,0
61,-117,938,0
63,-126,943,0
46,-90,921,0
43,-53,884,0
28,-15,841,0
10,-20,855,0
10,-30,888,0
-6,-10,915,0
3,-41,925,0
-8,-71,955,0
-19,-93,962,0
-15,-55,952,0
6,16,898,0
18,43,871,0
15,58,835,0
8,35,839,0
9,38,803,0
-8,18,782,0
-10,-5,787,0
-5,-50,805,0
-38,-71,851,0
-19,-78,880,0
-25,-16,863,0
-14,74,834,0
-7,116,834,0
-18,135,830,0
-36,151,857,0
-54,144,837,0
-75,180,858,0
-78,191,881,0
-76,220,916,0
-68,274,891,0
-63,333,881,0
-64,358,890,0
-86,382,899,0
-95,398,899,0
-100,399,882,0
-104,416,900,0
-100,411,893,0
-97,417,916,0
-73,432,931,0
-62,407,971,0
-46,387,1024,0
-52,369,1011,0
-42,368,1035,0
-30,350,1018,0
-42,343,995,0
-38,347,997,0
-34,332,971,0
-45,329,967,0
-46,299,980,0
-62,265,977,0
-57,224,1004,0
-68,221,989,0
-73,196,1012,0
-68,176,1000,0
-60,157,995,0
-67,146,1020,0
-66,128,1020,0
-93,-131,848,0
-92,-135,818,0
-95,-155,795,0
-88,-151,767,0
-88,-141,772,0
-96,-122,765,0
-86,-92,780,0
-55,-88,793,0
-55,-62,802,0
-48,-58,809,0
-49,-47,801,0
-24,-45,794,0
-2,-38,782,0
-8,-10,748,0
4,-6,702,0
0,56,690,0
22,113,728,0
43,166,765,0
59,207,746,0
79,220,750,0
108,209,738,0
149,219,750,0
157,223,728,0
193,242,739,0
204,282,745,0
209,306,740,0
243,354,757,0
269,411,766,0
285,434,775,0
301,441,808,0
323,408,793,0
324,395,799,0
331,405,827,0
348,426,797,0
327,442,758,0
351,484,794,0
371,513,819,0
393,532,884,0
430,538,938,0
475,516,1013,0
496,493,1065,0
497,483,1120,0
493,485,1125,0
488,495,1093,0
474,524,1051,0
485,531,1020,0
496,555,1007,0
528,576,1051,0
549,558,1099,0
548,533,1097,0
535,473,1117,0
537,421,1154,0
549,392,1165,0
534,394,1154,0
549,384,1126,0
525,396,1083,0
523,386,1057,0
539,390,1035,0
545,367,1050,0
559,350,1080,0
555,336,1075,0
578,326,1068,0
563,283,1058,0
569,250,1083,0
558,232,1083,0
555,229,1042,0
540,235,1031,0
545,226,1041,0
551,225,1024,0
555,215,1033,0
543,171,1037,0
534,138,1072,0
525,152,1080,0
519,157,1055,0
511,184,1010,0
519,214,999,0
523,229,976,0
515,223,984,0
515,203,965,0
498,181,1006,0
491,194,1020,0
473,208,1022,0
478,230,1029,0
495,258,1037,0
504,251,1065,0
502,226,1056,0
492,182,1049,0
498,164,1085,0
507,165,1076,0
504,154,1056,0
496,174,1024,0
500,165,1032,0
504,167,1056,0
509,154,1049,0
500,135,1053,0
495,133,1042,0
486,124,1045,0
478,134,1009,0
472,138,1001,0
467,126,982,0
475,129,997,0
476,121,989,0
472,104,1006,0
480,93,1010,0
447,77,978,0
423,73,948,0
420,96,946,0
410,101,914,0
387,104,925,0
348,102,943,0
340,83,917,0
318,66,941,0
298,62,953,0
280,39,987,0
271,10,990,0
273,13,1029,0
277,-3,1048,0
269,-4,1036,0
256,0,1014,0
287,24,1033,0
284,28,1036,0
288,43,1021,0
292,49,1020,0
289,37,1063,0
306,-50,1116,0
293,-81,1137,0
282,-74,1097,0
293,-6,1071,0
299,61,1023,0
280,89,985,0
278,62,959,0
234,64,966,0
214,61,971,0
203,39,934,0
174,-12,945,0
150,-93,1039,0
147,-137,1087,0
146,-125,1070,0
171,-63,1049,0
185,-18,974,0
163,28,905,0
168,65,872,0
164,109,774,0
157,140,767,0
144,80,779,0
135,-80,908,0
68,-160,1054,0
96,-172,1084,0
128,-99,1038,0
174,26,955,0
191,87,905,0
157,94,832,0
127,72,828,0
116,55,813,0
110,48,783,0
97,22,830,0
107,24,859,0
80,22,859,0
76,39,854,0
90,80,845,0
100,102,821,0
86,110,781,0
67,122,791,0
78,99,751,0
38,64,791,0
14,38,832,0
6,7,870,0
-8,-2,909,0
-20,43,904,0
6,107,893,0
10,140,870,0
-5,140,867,0
-35,135,857,0
-53,140,859,0
-67,147,886,0
-60,164,934,0
-52,202,950,0
-41,270,954,0
-16,321,922,0
-8,332,932,0
-2,363,921,0
-5,385,898,0
-26,391,883,0
-27,427,865,0
-18,468,834,0
-14,514,837,0
10,560,855,0
41,561,860,0
57,541,916,0
57,517,919,0
68,481,958,0
67,457,988,0
78,442,985,0
92,408,975,0
93,383,996,0
105,339,1014,0
86,306,1056,0
82,276,1076,0
74,252,1076,0
66,240,1062,0
66,219,1060,0
58,201,1066,0
47,194,1038,0
30,180,983,0
23,185,968,0
20,172,984,0
27,162,982,0
20,119,999,0
10,98,1011,0
5,77,1023,0
-12,61,1039,0
-21,67,1017,0
1,74,993,0
23,-15,803,0
12,-11,823,0
33,-26,799,0
18,-22,792,0
29,-16,794,0
34,-15,813,0
44,11,783,0
83,40,778,0
93,54,763,0
117,86,738,0
137,109,683,0
135,153,654,0
125,201,658,0
162,270,648,0
187,311,623,0
209,388,621,0
241,433,639,0
262,466,652,0
278,469,693,0
285,455,743,0
279,437,795,0
311,419,830,0
292,419,852,0
284,423,904,0
315,448,904,0
341,484,905,0
369,488,932,0
395,489,937,0
403,482,952,0
402,471,973,0
402,474,969,0
402,492,969,0
388,511,919,0
420,513,906,0
451,517,938,0
485,472,1020,0
495,447,1079,0
505,417,1121,0
508,411,1131,0
514,424,1117,0
507,465,1108,0
528,470,1122,0
539,453,1165,0
539,460,1187,0
542,416,1205,0
533,385,1210,0
514,347,1155,0
500,370,1126,0
507,397,1079,0
513,397,1082,0
521,412,1074,0
524,374,1070,0
510,330,1076,0
508,299,1083,0
524,282,1077,0
529,280,1102,0
514,279,1089,0
507,301,1030,0
490,302,968,0
488,316,934,0
492,300,929,0
481,257,956,0
466,216,989,0
474,190,1024,0
465,184,1068,0
482,187,1064,0
487,195,1068,0
487,172,1068,0
486,138,1084,0
468,131,1126,0
473,147,1128,0
466,169,1115,0
472,182,1097,0
479,184,1108,0
477,187,1120,0
499,189,1101,0
491,178,1075,0
470,166,1042,0
449,170,1035,0
453,158,1053,0
453,135,1060,0
470,139,1073,0
459,127,1068,0
460,127,1054,0
457,116,1037,0
450,105,1030,0
421,100,1006,0
420,75,1020,0
422,51,1037,0
405,47,1032,0
398,47,1061,0
382,62,1070,0
377,61,1048,0
364,64,1043,0
354,50,1007,0
352,17,1020,0
337,33,1044,0
325,45,1025,0
326,62,1035,0
326,78,1052,0
334,94,1053,0
323,72,1069,0
309,53,1053,0
301,48,1035,0
290,50,1042,0
300,38,1011,0
282,44,1016,0
257,28,1020,0
264,-8,1051,0
245,-76,1092,0
227,-119,1101,0
206,-147,1147,0
217,-119,1127,0
219,-84,1091,0
203,-71,1005,0
174,-63,952,0
162,-56,916,0
151,-64,892,0
147,-103,892,0
124,-168,953,0
119,-215,998,0
125,-212,999,0
134,-138,967,0
172,-45,909,0
159,12,853,0
156,17,803,0
139,32,773,0
126,18,775,0
125,-21,782,0
78,-133,913,0
69,-202,958,0
86,-185,955,0
88,-101,908,0
117,-2,865,0
117,41,817,0
90,26,791,0
62,-5,758,0
46,-17,746,0
36,-55,833,0
44,-95,915,0
42,-99,947,0
63,-64,945,0
59,20,882,0
67,63,834,0
68,82,810,0
55,48,840,0
40,30,876,0
27,28,878,0
12,18,888,0
15,8,916,0
25,8,927,0
22,44,892,0
30,82,876,0
28,121,855,0
18,117,846,0
-25,92,863,0
-28,72,847,0
-30,63,878,0
-42,38,938,0
-42,50,912,0
-81,99,865,0
-67,169,867,0
-74,228,857,0
-85,271,849,0
-90,292,847,0
-88,302,863,0
-101,322,854,0
-99,355,882,0
-98,390,919,0
-80,423,965,0
-49,479,960,0
-21,509,955,0
7,504,971,0
19,514,991,0
47,495,994,0
52,490,1030,0
73,484,1048,0
90,469,1060,0
90,460,1049,0
96,458,1047,0
112,403,1045,0
99,367,1035,0
77,339,1015,0
62,305,1017,0
46,271,1035,0
30,255,1026,0
26,224,1021,0
21,212,1050,0
21,187,1033,0
9,172,1041,0
2,148,1026,0
-18,141,995,0
-24,126,966,0
-42,109,943,0
-55,96,947,0
-40,73,984,0
-33,48,1031,0
-41,23,1076,0
-21,15,1045,0
-17,30,1035,0
-10,45,1023,0
5,44,1007,0
15,24,1001,0
23,9,1023,0
8,-15,1007,0
24,2,1014,0
16,-7,990,0
31,-6,1016,0
29,14,1006,0
34,12,979,0
37,-6,968,0
24,-14,939,0
26,-28,934,0
12,-54,934,0
-2,-56,892,0
1,-52,864,0
2,-65,821,0
-33,-46,822,0
-30,-39,814,0
-29,-75,808,0
-43,-66,788,0
-20,-25,725,0
-40,3,688,0
-29,65,683,0
-16,82,704,0
5,80,728,0
13,82,778,0
39,46,786,0
67,73,788,0
93,82,789,0
126,77,711,0
91,132,704,0
112,145,704,0
121,210,662,0
149,267,666,0
179,320,658,0
202,311,696,0
226,288,747,0
252,266,808,0
282,225,826,0
284,203,829,0
301,206,857,0
290,251,882,0
320,290,885,0
317,336,863,0
360,378,894,0
395,412,908,0
422,385,995,0
447,334,1008,0
447,288,1017,0
458,288,1014,0
467,285,1037,0
476,323,1048,0
505,362,1046,0
524,383,1046,0
542,371,1038,0
551,326,1094,0
570,263,1144,0
572,232,1155,0
562,266,1160,0
567,302,1120,0
582,329,1054,0
575,349,1029,0
590,281,1045,0
582,192,1114,0
562,102,1163,0
560,61,1191,0
541,87,1217,0
566,145,1200,0
576,180,1207,0
587,209,1222,0
609,191,1170,0
604,201,1108,0
616,230,1107,0
638,201,1130,0
646,170,1123,0
635,162,1160,0
651,145,1192,0
644,127,1188,0
653,129,1171,0
638,143,1151,0
653,112,1153,0
626,112,1134,0
614,92,1083,0
600,79,1099,0
606,102,1092,0
617,96,1087,0
622,70,1142,0
603,70,1129,0
594,46,1110,0
572,36,1123,0
561,39,1116,0
597,51,1085,0
593,32,1090,0
582,24,1083,0
571,10,1120,0
583,0,1097,0
566,19,1090,0
553,12,1110,0
547,11,1100,0
532,12,1072,0
518,13,1035,0
519,17,1028,0
507,9,1023,0
496,22,1036,0
491,19,1028,0
485,23,1015,0
469,17,986,0
435,19,981,0
419,26,965,0
410,10,1008,0
397,-17,997,0
373,-46,1018,0
376,-80,1034,0
377,-114,1097,0
363,-140,1119,0
366,-129,1100,0
353,-128,1099,0
334,-119,1081,0
316,-122,1042,0
290,-135,1042,0
267,-137,1004,0
252,-145,957,0
238,-146,929,0
231,-136,925,0
215,-167,945,0
202,-179,990,0
208,-174,994,0
200,-164,997,0
206,-130,984,0
204,-113,991,0
210,-89,988,0
208,-70,918,0
193,-74,870,0
181,-65,840,0
161,-46,825,0
152,-46,829,0
152,-81,840,0
107,-132,901,0
63,-216,973,0
57,-234,1024,0
81,-189,943,0
78,-133,877,0
71,-110,823,0
44,-69,773,0
39,-68,730,0
34,-64,735,0
20,-101,760,0
5,-181,854,0
-16,-234,949,0
2,-241,999,0
44,-165,976,0
68,-61,898,0
109,9,853,0
101,23,782,0
63,2,749,0
43,5,787,0
64,19,794,0
50,18,789,0
53,-4,861,0
62,13,902,0
64,34,887,0
71,77,870,0
90,102,817,0
76,110,809,0
64,103,803,0
51,96,826,0
37,92,880,0
39,85,889,0
18,105,890,0
30,137,876,0
29,170,887,0
8,194,878,0
14,197,866,0
12,199,887,0
-5,210,931,0
4,205,953,0
-9,251,951,0
-5,296,949,0
-6,346,919,0
-22,394,897,0
-7,444,871,0
4,484,881,0
33,529,875,0
45,541,928,0
62,532,970,0
60,518,1015,0
67,508,1025,0
93,502,1044,0
107,490,1057,0
109,494,1036,0
125,480,1033,0
126,468,1017,0
119,444,1014,0
108,415,1031,0
105,384,1048,0
69,348,1054,0
79,300,1064,0
59,235,1077,0
39,222,1066,0
31,205,1017,0
13,204,986,0
11,206,980,0
13,196,1000,0
5,144,1022,0
-8,126,990,0
-13,104,996,0
-8,76,1003,0
-13,79,980,0
-14,2,842,0
-6,3,872,0
-13,-19,869,0
-7,-35,870,0
-18,-11,819,0
-18,15,790,0
-20,49,783,0
-15,77,751,0
5,72,729,0
-1,66,721,0
30,46,728,0
41,38,757,0
38,41,775,0
55,56,796,0
81,60,814,0
84,96,779,0
95,106,794,0
108,119,757,0
118,144,760,0
132,134,745,0
119,160,726,0
139,201,731,0
163,258,713,0
183,285,715,0
227,325,711,0
245,326,731,0
276,320,743,0
293,319,792,0
322,349,807,0
339,357,808,0
337,395,832,0
353,439,823,0
379,469,815,0
402,501,883,0
425,503,923,0
447,500,939,0
474,487,1000,0
479,504,994,0
492,522,1025,0
497,529,1011,0
502,542,1014,0
524,538,997,0
533,516,1063,0
542,488,1083,0
534,477,1094,0
516,431,1084,0
490,427,1047,0
484,458,1025,0
498,478,994,0
501,476,955,0
511,505,931,0
537,491,915,0
542,470,970,0
559,438,1019,0
578,395,1025,0
576,360,1083,0
595,337,1121,0
601,321,1114,0
615,293,1128,0
632,267,1158,0
623,260,1159,0
633,245,1144,0
640,242,1137,0
625,221,1163,0
618,234,1151,0
627,246,1109,0
623,242,1125,0
625,242,1103,0
629,208,1057,0
636,201,1037,0
616,205,1032,0
608,164,1050,0
616,151,1063,0
598,126,1057,0
588,132,1055,0
565,123,1039,0
557,120,1006,0
531,140,998,0
533,146,969,0
545,144,967,0
539,118,957,0
538,109,962,0
531,91,976,0
525,96,1006,0
526,92,991,0
516,93,995,0
509,107,977,0
503,106,962,0
479,117,940,0
476,120,931,0
458,98,921,0
456,81,948,0
442,76,996,0
449,79,993,0
436,78,1015,0
423,54,1002,0
421,43,985,0
409,50,960,0
381,45,962,0
396,52,1000,0
379,42,999,0
378,14,1025,0
371,-16,1080,0
369,-39,1086,0
375,-76,1135,0
364,-87,1120,0
375,-65,1106,0
384,-28,1090,0
368,-18,1073,0
355,-15,1041,0
336,-14,1041,0
333,-18,1012,0
313,-27,1011,0
287,-81,1053,0
256,-181,1112,0
223,-225,1134,0
216,-259,1109,0
193,-230,1064,0
178,-192,1020,0
171,-164,1006,0
161,-135,966,0
162,-131,919,0
170,-133,889,0
184,-124,869,0
191,-137,885,0
190,-141,881,0
197,-152,900,0
204,-118,904,0
198,-68,862,0
223,-23,816,0
201,-9,808,0
191,1,807,0
171,4,792,0
144,-26,796,0
136,-92,867,0
107,-141,901,0
97,-138,905,0
100,-114,918,0
118,-30,891,0
130,26,856,0
102,45,841,0
92,52,810,0
84,37,829,0
79,29,862,0
78,10,859,0
67,4,898,0
66,1,887,0
56,20,882,0
72,46,865,0
71,101,850,0
68,107,802,0
44,103,809,0
41,100,815,0
32,102,844,0
29,112,833,0
17,128,854,0
-2,146,853,0
-5,199,819,0
-12,251,841,0
-17,295,840,0
-20,316,825,0
-42,326,818,0
-28,326,843,0
-33,335,859,0
-27,340,895,0
-25,362,934,0
-19,404,948,0
0,411,933,0
13,416,950,0
13,421,934,0
27,417,909,0
29,397,905,0
20,407,908,0
26,420,901,0
44,420,908,0
43,407,961,0
57,387,957,0
48,375,982,0
61,354,1046,0
63,317,1076,0
56,263,1109,0
50,243,1141,0
52,221,1120,0
39,240,1080,0
45,250,1073,0
44,247,1085,0
37,137,1007,0
37,110,1010,0
49,108,1012,0
45,91,1033,0
41,94,1010,0
33,89,973,0
26,92,956,0
27,94,915,0
19,89,915,0
45,66,932,0
34,31,990,0
52,16,1015,0
44,-38,1023,0
37,-58,1040,0
38,-49,1052,0
44,-39,1046,0
41,-36,1016,0
66,-56,993,0
62,-75,970,0
67,-73,958,0
79,-78,956,0
76,-96,936,0
72,-112,929,0
75,-130,936,0
57,-140,916,0
52,-114,891,0
33,-92,884,0
17,-68,851,0
10,-54,835,0
10,-17,802,0
-9,-19,824,0
19,-7,805,0
36,-11,826,0
26,-15,814,0
46,13,823,0
28,45,815,0
42,74,810,0
66,135,763,0
83,191,747,0
92,243,737,0
129,263,735,0
